posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
53,thiellefelix,2020-03-29 22:26:23,"faz sentido?
.
#bhakti #espiritualizese #autoconhecimento #covid19 #coronavírus #coronavirus #terapiaemocional #om… https://t.co/scxdbemusa",pt,brazil,-46.59243043,-23.58247211,BR,sao paulo
54,rafa_767,2020-03-30 23:15:04,"combinado? 😌🍃
.
#distanciamentosocial #covid #covid19 #secuidemais #empatia #sensatez #emcasa em araraquara https://t.co/3przda1urr",pt,brazil,-48.1761,-21.7947,BR,araraquara
55,janio_barbosa,2020-03-31 16:15:16,estão pensando que o #coronavírus é brincadeira é? #fiquememcasa #arapiraca #cuidado #saude #alagoas #povoteimoso f… https://t.co/fgoky0ef1k,pt,brazil,-36.6608,-9.7519,BR,arapiraca
56,themlherman,2020-03-31 16:20:13,"em tempo de corona vírus o cidadão de bem está preso e os presos condenados estão sendo livres.
há coerência nisso?… https://t.co/5cgmypix9d",pt,brazil,-38.3374121,-12.8969502,BR,lauro de freitas
57,tsfradio,2020-03-31 19:29:34,e se há outra forma de apanharmos o novo coronavírus? https://t.co/cne5mgeuns em https://t.co/mdmhqgtnsp https://t.co/tt9zx7dthm,pt,portugal,-9.09904258,38.74751841,PT,lisbon
58,camilascaetanoo,2020-03-31 19:56:49,quer ajudar a sua cidade na luta contra o coronavírus sem sair da #quarentena? seja voluntário em nossa campanha co… https://t.co/xpg7gzv7go,pt,brazil,-38.4767,-12.9747,BR,salvador
59,httplopes,2020-03-31 19:58:32,"direito em suas mãos – é crime sair de casa na quarentena ou isolamento social por causa do coronavírus?
-
31 de ma… https://t.co/jqbatgnx5u",pt,brazil,-39.8601,-18.7224,BR,são mateus
60,natick_ur,2020-03-31 21:49:55,"você ainda não escutou o trap do coronavirus da @urgueto né?! então corre lá no youtube e digita: ""ur gueto - trap… https://t.co/ib6kkm42gi",pt,brazil,-43.2854772,-22.83080042,BR,rio de janeiro
61,tsfradio,2020-04-02 05:08:34,a velhinha vacina da bcg pode ajudar a combater a covid-19? https://t.co/ewa6rzpm1x em https://t.co/mdmhqgtnsp https://t.co/epp0jq9ysm,pt,portugal,-9.09904258,38.74751841,PT,lisbon
62,tsfradio,2020-04-02 06:01:33,pode a velhinha vacina da bcg ajudar a combater a covid-19? https://t.co/88igsiw9zs em https://t.co/mdmhqgtnsp https://t.co/j2r4expd0c,pt,portugal,-9.09904258,38.74751841,PT,lisbon
63,tsfradio,2020-04-02 10:27:03,lavar as mãos? três mil milhões enfrentam covid-19 sem água e sabão https://t.co/26jj4fzck3 em… https://t.co/ovh2fjw9no,pt,portugal,-9.09904258,38.74751841,PT,lisbon
64,eduardocanutoec,2020-04-02 20:34:42,"e se eu tiver com os sintomas?
.
fiquem ligados, às 19h00, perguntas e respostas sobre covid-19. todos na mesma bat… https://t.co/abwjn50u6k",pt,brazil,-35.70590353,-9.64550209,BR,maceió
65,minastres,2020-04-02 22:11:16,"quem vai segurar essa onda?

#covid19 #coronavirus #comunismojamais #comunistadeiphone #comunismonão #comunismomata… https://t.co/ezrv6lh3ro",pt,brazil,-45.25353,-21.69665,BR,três corações
66,juniorsantos70,2020-04-02 22:35:37,"tirar a barba ajuda na prevenção do coronavírus?

homens têm raspado os pelos do rosto para se proteger da covid-19… https://t.co/agc6bt2qra",pt,brazil,-47.4581,-23.5017,BR,sorocaba
67,guibelarmino,2020-04-03 12:14:18,"vamos conversar?
te espero hoje na live as 19h30.
-jaú confirma seu primeiro caso de covid-19.
- barra bonita com 1… https://t.co/ny3uid1von",pt,brazil,-48.551,-22.49826,BR,igaraçu do tietê
68,raonimendes,2020-04-03 12:52:07,"tem dúvidas sobre o coronavírus (covid-19)? a prevenção ainda é o melhor remédio!
.
dúvidas: disque saúde - 136… https://t.co/nbmjvq57wz",pt,brazil,-34.8627,-7.1207,BR,joão pessoa
69,altourinho,2020-04-03 16:33:54,"o que o corona vírus tem a ver com ecologia?

no brasil também já se começa a notar algumas mudanças em virtude da… https://t.co/mks3pejjud",pt,brazil,-55.51190064,-11.86761097,BR,sinop
70,fabiosantos0771,2020-04-03 19:28:25,"copa covid 2020, quem vai roubar mais? em fortaleza, brazil https://t.co/e9zpbanqpi",pt,brazil,-38.5266,-3.7293,BR,fortaleza
71,eduardocanutoec,2020-04-03 21:45:02,"estamos prontos?
.
fiquem ligados, às 19h00, perguntas e respostas sobre covid-19. todos na mesma batalha.
.
a luta… https://t.co/wee9macqcp",pt,brazil,-35.70590353,-9.64550209,BR,maceió
72,atribunagrafica,2020-04-03 23:48:25,primeiro caso confirmado de coronavírus em itararé? fiquem tranquilos. o paciente que teve seu exame confirmado par… https://t.co/qmcaamii3x,pt,brazil,-48.89479046,-23.99173923,BR,itapeva
73,joannemarinho,2020-04-04 04:47:55,esses dias de #coronavirus estão deixando vocês um pouco malucos??? pq eu e @laisdourado_ perdemos um pouco a linha… https://t.co/ciusd0st64,pt,brazil,-34.87457625,-8.06210722,BR,recife
74,alexdelegado,2020-04-04 11:48:07,"e, se quando você fosse para rua,você enxergasse o coronavírus, sairiam assim mesmo? em botafogo, rio de janeiro, b… https://t.co/op2oazkmtg",pt,brazil,-43.1833,-22.95,BR,rio de janeiro
