posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
74,eventoslux,2020-03-19 17:04:25,"na tarde desta quarta-feira (18), a prefeitura de santa luzia anunciou medidas duras tomadas para coibir a propagaç… https://t.co/xrgb7ya8wo",pt,brazil,-43.88078636,-19.79295519,BR,santa luzia
75,ruiramosneto,2020-03-19 17:30:07,"por que é importante o isolamento social/domiciliar neste momento ?   
#saude #coronavirus #virus #isolamentosocial… https://t.co/6ninprwvhm",pt,brazil,-51.2208,-30.0291,BR,porto alegre
76,irisbel,2020-03-19 19:05:46,"e a espera na caixa econômica é fora da agência e entra um de cada vez! 
:
:
:
:
#cef #caixaeconomicafederal #banco… https://t.co/fbknjtaw4x",pt,brazil,-49.28423411,-25.44110025,BR,curitiba
77,afonsobecerra,2020-03-19 19:09:18,ânimos! praça do berbés. porto de vigo. #animos #sergas #sns #saude #covid_19 #coronavirus #estadodealarma #vigo… https://t.co/5gmihx4tfr,pt,spain,-8.73639,42.22919,ES,vigo
78,tecnovisao,2020-03-19 19:10:02,📣🚨📣a equipe da tecnovisao têm acompanhado as notícias sobre o covid-19(coronavírus) e por recomendação da oms entra… https://t.co/2pgjsei5bt,pt,brazil,-49.2699,-25.4346,BR,curitiba
79,mundodalupa,2020-03-19 19:34:01,📣🚨📣a equipe do mundo da lupa têm acompanhado as notícias sobre o covid-19(coronavírus) e por recomendação da oms en… https://t.co/u0rhcfsorc,pt,brazil,-49.2699,-25.4346,BR,curitiba
80,cenariobaloes,2020-03-19 19:38:03,"em atendimento ao decreto da prefeitura de são paulo e, de acordo com nossa responsabilidade social, visando evitar… https://t.co/cvj8wqa5hz",pt,brazil,-46.65657,-23.60635,BR,sao paulo
81,marciodoriaofic,2020-03-19 19:41:55,seguindo as orientações da organização mundial de saúde (oms) para diminuir a contaminação do coronavírus (covid-19… https://t.co/it9y5vmn1y,pt,brazil,-36.83749,-10.213289999999999,BR,propriá
82,hansenlav,2020-03-19 20:27:13,"foi-nos indicado que permanecêssemos o maior tempo possível em nossas residências, devido à pandemia mundial do cov… https://t.co/uxihgvsepv",pt,brazil,-47.30912,-22.72403,BR,americana
83,cadamin,2020-03-19 20:34:39,"apesar da organização mundial da saúde (oms) afirmar que, até o momento, não há evidência significativa de que anim… https://t.co/osjq9t87px",pt,brazil,-36.55,-9.57,BR,taquarana
84,paulalosada,2020-03-19 21:14:21,em tempos de pandemia vamos todos colaborar para evitar a contaminação. #coronavirusbrazil em prefeitura de cubatão https://t.co/tavz3b1rll,pt,brazil,-46.423105,-23.88322823,BR,cubatão
85,cleumyfonseca,2020-03-19 21:47:46,"comunicamos a todos os nossos clientes,  amigos e colaboradores, que devido a recomendação da oms (organização mund… https://t.co/iozmja0wjm",pt,brazil,-37.81253849,-5.98654925,BR,umarizal
86,browniedafabi,2020-03-19 21:53:59,"📢nota: aos clientes do brownie da fabi, informamos o fechamento de nossa loja por determinação da prefeitura munici… https://t.co/kquvkuu1ht",pt,brazil,-43.3474,-21.7587,BR,juiz de fora
